Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2010,Carretera,25/04/2010,TV-3405,85,AMPOSTA,Montsia,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,1355,Matí,Sortida de la calcada sense especificar,dg
2010,Zona urbana,12/11/2010,SE,999999,SANT BOI DE LLOBREGAT,Baix Llobregat,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1938,Tarda,Atropellament,div
2010,Zona urbana,05/11/2010,SE,999999,ALCANAR,Montsia,Tarragona,1,0,0,1,2,1,0,0,0,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Sols norma prioritat de pas,Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Pla,"Calma, vent molt suau",Feiners,12,Nit,Atropellament,div
2010,Zona urbana,26/03/2010,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,Si,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Encalç,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,181,Tarda,Col.lisió de vehicles en marxa,div
2010,Carretera,14/01/2010,GI-634,11,VERGES,Baix Emporda,Girona,0,1,9,10,2,0,0,0,0,0,2,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,727,Matí,Col.lisió de vehicles en marxa,dill-dij
2010,Zona urbana,15/01/2010,SE,999999,GAVA,Baix Llobregat,Barcelona,0,1,0,1,1,0,1,0,0,0,0,0,0,NA,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Si,No,No,Sense especificar,No,No,Si,Si,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Caiguda en la via,NA,Zona urbana,Relliscós,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,1315,Matí,Bolcada a la calcada,div
2010,Carretera,31/01/2010,BV-2415,8,OLERDOLA,Alt Penedes,Barcelona,1,0,1,2,2,0,1,0,1,0,0,0,0,50,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Encalç,Encreuament o intersecció en X o +,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1005,Matí,Col.lisió de vehicles en marxa,dg
2010,Zona urbana,08/11/2010,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Semàfor,Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1915,Tarda,Atropellament,dill-dij
2010,Carretera,29/05/2010,C-31,1659,SITGES,Garraf,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,60,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,Alba o capvespre,NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,804,Matí,Col.lisió d'un vehicle contra un obstacle de la calcada,dis
2010,Zona urbana,13/08/2010,SE,999999,FIGUERES,Alt Emporda,Girona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,9,Matí,Col.lisió de vehicles en marxa,div
2010,Carretera,08/05/2010,C-66,212,FLACA,Girones,Girona,0,2,0,2,4,0,0,0,0,4,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,NA,Pla,"Calma, vent molt suau",CapDeSetmana,1353,Matí,Col.lisió de vehicles en marxa,dis
2010,Zona urbana,05/06/2010,SE,999999,PALAFRUGELL,Baix Emporda,Girona,0,1,0,1,2,1,0,0,1,0,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Sense especificar,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,1058,Matí,Atropellament,dis
2010,Carretera,27/07/2010,C-59,141,CALDES DE MONTBUI,Valles Oriental,Barcelona,0,1,0,1,2,0,1,0,0,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Fregament o col·lisió lateral,Giratòria,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,165,Tarda,Col.lisió de vehicles en marxa,dill-dij
2010,Carretera,16/03/2010,SE,999999,CABRERA DE MAR,Maresme,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Altres,Municipal,Rampa o pendent,"Calma, vent molt suau",Feiners,1431,Tarda,Bolcada a la calcada,dill-dij
2010,Carretera,27/06/2010,C-17,85,MONTESQUIU,Osona,Barcelona,0,2,0,2,2,0,0,0,1,1,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,Obres,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,1249,Matí,Col.lisió de vehicles en marxa,dg
2010,Carretera,03/11/2010,SE,999999,SANTA PERPETUA DE MO,Valles Occidental,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Un sol sentit,Atropellament,Giratòria,Carretera,Sec i net,Altres,Municipal,Pla,"Calma, vent molt suau",Feiners,104,Matí,Atropellament,dill-dij
2010,Carretera,27/04/2010,C-55,191,CASTELLBELL I EL VIL,Bages,Barcelona,1,1,0,2,4,0,0,0,0,3,1,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,1544,Tarda,Col.lisió de vehicles en marxa,dill-dij
2010,Zona urbana,29/05/2010,SE,999999,MATARO,Maresme,Barcelona,0,1,1,2,2,0,0,0,0,2,0,0,0,30,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,114,Matí,Col.lisió d'un vehicle contra un obstacle de la calcada,dis
2010,Zona urbana,02/06/2010,SE,999999,LLORET DE MAR,Selva,Girona,1,0,0,1,2,1,0,0,0,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Inundat,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,123,Matí,Atropellament,dill-dij
2010,Zona urbana,25/01/2010,SE,999999,SABADELL,Valles Occidental,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1732,Tarda,Atropellament,dill-dij
2010,Carretera,15/04/2010,SE,999999,LLEIDA,Segria,Lleida,0,1,0,1,1,0,0,1,0,0,0,0,0,60,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Altres,Municipal,Pla,"Calma, vent molt suau",Feiners,183,Tarda,Sortida de la calcada sense especificar,dill-dij
2010,Carretera,21/09/2010,C-243a,92,VILAFRANCA DEL PENEDES,Alt Penedes,Barcelona,0,1,1,2,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Canvi rasant,"Calma, vent molt suau",Feiners,1057,Matí,Col.lisió de vehicles en marxa,dill-dij
2010,Carretera,25/05/2010,A-2,6088,CORNELLA DE LLOBREGAT,Baix Llobregat,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,80,No,No n'hi ha,A nivell,Carril d'alentiment,Obres,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,1825,Tarda,Col.lisió de vehicles en marxa,dill-dij
2010,Carretera,02/03/2010,SE,999999,CERDANYOLA DEL VALLES,Valles Occidental,Barcelona,0,1,0,1,3,0,2,0,0,1,0,0,0,20,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Carretera,Mullat,Altres,Municipal,Rampa o pendent,"Calma, vent molt suau",Feiners,1035,Matí,Col.lisió de vehicles en marxa,dill-dij
2010,Zona urbana,25/01/2010,SE,999999,MONTCADA I REIXAC,Valles Occidental,Barcelona,0,1,0,1,2,0,0,1,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,122,Matí,Col.lisió de vehicles en marxa,dill-dij
2010,Carretera,11/06/2010,B-10,48,SANT ADRIA DE BESOS,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,80,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,"Ronda, cinturo o circumval.lacio",Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,74,Matí,Col.lisió de vehicles en marxa,div
2010,Zona urbana,13/04/2010,SE,999999,TARRAGONA,Tarragones,Tarragona,0,1,0,1,1,1,0,0,0,0,0,0,0,100,Si,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,125,Matí,Atropellament,dill-dij
2010,Zona urbana,12/11/2010,SE,999999,CORNELLA DE LLOBREGAT,Baix Llobregat,Barcelona,0,1,0,1,2,0,0,1,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,No,No,No,Si,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Sense especificar,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,6,Matí,Col.lisió de vehicles en marxa,div
2010,Carretera,16/05/2010,SE,999999,SABADELL,Valles Occidental,Barcelona,0,1,2,3,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Col·lisió frontal,NA,Carretera,Sec i net,Altres,NA,NA,"Calma, vent molt suau",CapDeSetmana,1325,Matí,Col.lisió de vehicles en marxa,dg
2010,Carretera,09/01/2010,N-260,2085,"PONT DE BAR, EL",Alt Urgell,Lleida,0,1,0,1,3,0,0,0,0,2,1,0,0,50,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Mullat,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,937,Matí,Col.lisió de vehicles en marxa,dis
2010,Carretera,09/11/2010,C-25,1828,GURB,Osona,Barcelona,1,1,1,3,3,0,0,0,0,0,3,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,Vent moderat,Feiners,1157,Matí,Col.lisió de vehicles en marxa,dill-dij
2010,Zona urbana,15/03/2010,SE,999999,BARCELONA,Barcelones,Barcelona,1,0,0,1,1,0,0,0,1,0,0,0,0,60,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial suficient",Sols marques viàries (inclou pas vianants),Un sol sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,Enllaç d'entrada o eixida,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,235,Nit,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2010,Zona urbana,29/10/2010,SE,999999,MANLLEU,Osona,Barcelona,0,1,2,3,2,1,0,1,0,0,0,0,0,20,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",Sols norma prioritat de pas,Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1458,Tarda,Atropellament,div
2010,Carretera,14/02/2010,C-58,2,BARCELONA,Barcelones,Barcelona,1,0,4,5,2,0,0,0,0,2,0,0,0,80,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,Si,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",NA,Doble sentit,Altres,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Canvi rasant,"Calma, vent molt suau",CapDeSetmana,556,Nit,Altres,dg
2010,Zona urbana,14/08/2010,SE,999999,VILA-SECA,Tarragones,Tarragona,0,1,1,2,2,2,0,0,0,0,0,0,0,100,Si,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1725,Tarda,Atropellament,dis
2010,Zona urbana,11/07/2010,SE,999999,HOSTALETS DE PIEROLA,Anoia,Barcelona,0,2,0,2,2,0,0,1,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1815,Tarda,Col.lisió de vehicles en marxa,dg
2010,Zona urbana,12/09/2010,SE,999999,LLICA D'AMUNT,Valles Oriental,Barcelona,0,1,4,5,2,0,0,0,0,2,0,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,1357,Matí,Col.lisió de vehicles en marxa,dg
2010,Carretera,11/03/2010,SE,999999,LLEIDA,Segria,Lleida,0,1,0,1,2,0,0,1,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Envestida (frontal lateral),NA,Carretera,Sec i net,Altres,NA,NA,"Calma, vent molt suau",Feiners,1355,Matí,Col.lisió de vehicles en marxa,dill-dij
2010,Zona urbana,06/03/2010,SE,999999,BADALONA,Barcelones,Barcelona,0,1,1,2,2,1,0,1,0,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1037,Matí,Atropellament,dis
2010,Zona urbana,09/11/2010,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,95,Matí,Atropellament,dill-dij
2010,Carretera,09/06/2010,C-55,127,MONISTROL DE MONTSER,Bages,Barcelona,0,1,0,1,1,0,0,0,0,0,1,0,0,NA,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Pluja forta,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,En secció,Genérica via,"De dia, dia fosc",NA,Doble sentit,Resta sortides de via,NA,Carretera,Mullat,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,125,Matí,Sortida de la calcada sense especificar,dill-dij
2010,Zona urbana,14/10/2010,SE,999999,REUS,Baix Camp,Tarragona,0,1,0,1,2,0,0,1,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,123,Matí,Bolcada a la calcada,dill-dij
2010,Carretera,22/05/2010,BP-1417,7,SANT CUGAT DEL VALLES,Valles Occidental,Barcelona,0,1,0,1,2,0,0,0,0,2,0,0,0,50,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Sense especificar,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Sense especificar,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Sense Especificar,Sense especificar,"Calma, vent molt suau",CapDeSetmana,1958,Tarda,Col.lisió de vehicles en marxa,dis
2010,Carretera,11/05/2010,SE,999999,TERRASSA,Valles Occidental,Barcelona,0,1,0,1,4,0,0,1,0,3,0,0,0,100,Si,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Intersecció en T o Y,Carretera,Sec i net,Altres,Municipal,Pla,"Calma, vent molt suau",Feiners,21,Tarda,Col.lisió de vehicles en marxa,dill-dij
